"ID","EjBetalat","LanPerManad","TotaltLan","Fastighetsvarde","ArPaArbete","NBetAnmark","NForsenBetal","KreditAlder","Nkreditprovningar","Nkrediter","KvotKreditInk","AnledningID","ArbeteID"
4625,0,24200,104005,158224,14,0,0,175.6220829,0,25,33.99242445,1,1
4626,0,24300,142000,175000,6,0,0,323.6666667,0,35,33.77992,1,4
4627,0,24300,70912,98353,9,1,0,126.2435974,3,26,36.37253141,1,4
4628,0,24300,50826,68199,7,0,0,71.1819889,1,19,36.49620108,1,3
4629,0,24300,93520,137241,8.922268,0,0,199.7635631,0,20,27.47155969,1,4
4630,0,24300,41323,73309,27,0,1,298.1859041,2,32,36.15527752,1,3
4631,0,24300,110442,138581,9,2,0,175.1536895,4,17,40.34888533,1,1
4632,0,24300,236390,262210,6,0,0,243.0779001,2,50,36.90666497,2,6
4633,0,24300,73760.82,144123,8.922268,0.25457,0,179.7663,1.186055,21.2961,15.52923014,1,3
4634,0,24300,55579,98320,1,0,0,187.0218108,0,26,33.47337359,1,4
4635,0,24300,21660,48475,26,0,0,102.7828355,0,10,23.24795828,1,3
4636,0,24300,123686,153184,4,0,0,298.2829133,0,25,36.33656439,1,1
4637,0,24300,73760.82,60628,23,0,0,145.2927361,0,9,22.98481899,1,3
4638,0,24300,42276,68775,24,0,0,309.6835856,2,31,32.74650689,1,3
4639,0,24400,110177,145000,5,0.25457,0,293.2365248,2,36,33.77992,1,2
4640,1,24400,119000,144400,33,0,2,229.3,7,36,33.77992,1,1
4641,1,24400,88000,119100,12,0,0,84.23333333,5,19,33.77992,2,3
4642,0,24400,237543,261393,3,1,0,254.517448,2,50,37.90658567,2,6
4643,1,24400,69873,101484,15,0,6,225.7525542,0,29,33.77992,1,3
4644,0,24400,50317,71327,6,0,0,45.48580177,1,18,37.01414079,1,3
4645,0,24400,87838,104468,6,0.25457,0,179.7663,1.186055,21.2961,30.28035484,2,3
4646,0,24400,119111,154860,3,0,0,296.9303901,0,25,38.49313261,1,1
4647,0,24400,147073,182069,2,0,0,173.7149466,0,35,37.81236793,1,3
4648,0,24400,26366,54775,13,0,0,101.6362349,2,24,29.09588127,1,3
4649,0,24400,73760.82,59888,8.922268,0,0,288.2296811,0,19,38.58133284,1,3
4650,0,24400,73760.82,28900,24,0,0,81.16666667,2,15,33.77992,2,3
4651,0,24400,109253,158257,17,0,0,193.9652872,0,25,34.59449254,1,1
4652,0,24400,93411,140031,6,0,0,177.5112494,0,32,31.02733592,2,4
4653,0,24400,65233,96473,15,0,0,80.09869097,1,17,35.44294676,1,3
4654,0,24400,91316,147837,23,0,0,170.0567485,0,24,42.66845465,1,4
4655,0,24400,80065,118423,8,0,1,126.5427462,0,18,26.2739081,1,4
4656,0,24400,61260,103842,1,0,0,179.5402847,0,26,33.59045514,1,4
4657,0,24400,217533,289931,6,0.25457,3,471.8875266,1.186055,55,31.33780789,2,4
4658,0,24400,112178,159638,17,0,0,197.9695585,0,26,33.13017589,1,1
4659,0,24400,95843,123377,2,0,0,201.9767562,1,26,32.90346813,1,6
4660,0,24500,33537,57048,14,0,0,99.37613252,1,24,28.49500481,1,3
4661,0,24500,73760.82,149489,8.922268,0.25457,0,179.7663,1.186055,21.2961,15.44348605,1,3
4662,0,24500,21470,52228,25,0,0,124.5599493,0,11,23.88812168,1,3
4663,0,24500,80072,107559,18,0,0,194.8774602,0,12,39.21016963,1,3
4664,0,24500,118251,158758,2,0,0,282.6499216,0,24,38.84480195,1,1
4665,0,24500,69615,94656,7,0,1,136.5556216,3,26,35.56529668,1,4
4666,0,24500,134188,171658,5,1,0,219.1675779,0,20,34.98614057,1,3
4667,0,24500,67336,96060,8,0,1,142.3442497,3,25,35.97985624,1,4
4668,0,24500,62490,97467,14,0,0,96.97267872,1,17,34.97565503,1,3
4669,1,24500,95736,134000,1.5,0,1,122.5,2,20,33.77992,2,1
4670,0,24500,52000,84915,0.4,0,1,93.16666667,0,23,33.77992,1,2
4671,0,24500,216787,281351,5,0.25457,4,473.8139861,1.186055,55,31.20117485,2,4
4672,0,24500,73760.82,51623,8.922268,0.25457,0,91.86238836,1.186055,12,28.87957066,1,3
4673,0,24500,82756,122917,11,0,1,108.6501412,0,18,26.12743668,1,4
4674,0,24500,123319,159934,2,0,0,300.6251895,0,25,37.7861752,1,1
4675,0,24500,73760.82,35543,21,0,0,83.11198815,1,15,29.8556335,2,3
4676,0,24600,113034,165176,15,0,0,194.842164,0,26,32.77014793,1,1
4677,0,24600,83099,113245,9,0,1,122.7492164,0,19,28.12573109,1,4
4678,0,24600,71862,94704,1,0,0,93.26171339,2,29,35.2905832,1,3
4679,0,24600,41300,61700,19,0,0,181.6333333,2,22,33.77992,1,2
4680,0,24600,135278,164559,5,1,0,225.3668485,0,20,34.07915769,1,3
4681,0,24600,73760.82,146804,8.922268,0.25457,0,179.7663,1.186055,21.2961,17.26353485,1,3
4682,1,24600,75636,112956,1,1,0,318.5461654,3,42,33.77992,1,4
4683,0,24600,221331,289991,5,0.25457,4,474.0270741,1.186055,55,31.46338455,2,4
4684,0,24700,55435,89663,7,0,0,252.6220694,2,26,34.74184793,1,1
4685,0,24700,149235,178454,5,0,0,324.1377835,0,34,38.70999145,1,4
4686,0,24700,111107,163926,15,0,1,170.6294314,1,26,32.93429181,1,1
4687,0,24700,23231,54024,24,0,0,118.1540915,0,11,23.26522492,1,3
4688,0,24700,109377,133116,10,1,0,184.3557829,5,17,40.2026301,1,1
4689,1,24700,79347,108238,0,1,0,45.62588779,6,49,46.99603429,1,3
4690,0,24700,53925,83056,4,0,0,251.1883928,2,25,34.88924173,1,1
4691,0,24700,44306,74197,5,0,0,73.71525064,1,18,35.44157026,1,3
4692,0,24700,98900,115052,23,0,0,239.4260738,1,26,41.70053078,1,3
4693,0,24700,77022,112172,9,0,1,306.8710779,2,28,30.12004195,1,1
4694,0,24800,73760.82,59934,8.922268,0,1,305.6823468,0,18,38.02973836,1,3
4695,0,24800,73760.82,63753,8.922268,0,0,300.7572856,0,19,40.13447676,1,3
4696,0,24800,144410,211936,3,0,0,195.0703595,1,28,38.92615688,2,4
4697,0,24800,109084,140355,11,2,0,183.7952585,5,18,40.60479583,1,1
4698,0,24800,73760.82,45167,8.922268,0.25457,0,84.73561793,1.186055,12,28.45701893,1,3
4699,0,24800,98139,121696,3,0,0,208.5232669,1,27,32.64426513,1,6
4700,1,24800,132000,165000,19,0,0,187.6666667,4,35,33.77992,1,1
4701,1,24800,37200,67000,10,1,8,242.4666667,4,23,33.77992,1,3
4702,0,24800,82670,106563,8,0,0,302.984432,2,28,30.95648584,1,1
4703,0,24800,43287,72898,8,0,0,87.01103562,1,18,34.0310957,1,3
4704,1,24800,76220,102087,6,0,1,126.6410195,0,32,48.56957404,2,1
4705,0,24800,64537,93212,7,1,1,120.3514204,4,25,34.68608867,1,4
4706,0,24900,46116,77519,9,0,0,120.0835519,1,19,42.92950927,1,3
4707,0,24900,60778,94374,5,0,0,232.1188078,1,20,34.92549001,1,3
4708,0,24900,17139,33269,16,3,0,124.1968265,1,18,26.27583242,1,3
4709,0,24900,134427,169444,7,1,0,202.4473261,0,19,35.3492119,1,3
4710,0,24900,89530,146815,19,1,0,164.7703104,1,25,39.34585859,1,4
4711,0,24900,92168,143484,6,0,0,159.5834421,0,31,34.14587134,2,4
4712,1,24900,62191,83694,3,0,0,55.93751229,0,14,62.11072187,2,3
4713,0,24900,51155,83000,9,1,1,139.0333333,3,30,33.77992,1,3
4714,0,24900,139241,171296,6,1,0,220.6871583,0,19,35.59165567,1,3
4715,1,24900,77000,115006,10,0,0,293.2333333,0,36,33.77992,1,3
4716,0,24900,73760.82,48291,8.922268,0.25457,0,94.07837758,1.186055,12,25.61784572,1,3
4717,1,25000,74800,105000,10,0,5,163.3,2,46,33.77992,1,1
4718,0,25000,73760.82,60685,8.922268,0,0,311.9358895,0,19,39.4217139,1,3
4719,0,25000,60504,93907,1,0,0,99.99371532,0,23,33.49035424,1,2
4720,0,25000,95651,148280,21,1,0,154.5654328,0,24,42.69533127,1,4
4721,1,25000,47032,75957,9,0,7,259.4665279,3,22,40.78797575,1,3
4722,0,25000,73760.82,62619,26,0,0,112.9674833,0,8,21.26380538,1,3
4723,0,25000,109000,175000,17,0,0,298.3333333,1,31,33.77992,1,5
4724,0,25000,94000,125000,11,0,1,151.1333333,0,29,33.77992,1,2
4725,0,25000,99348,2e+05,23,0,0,199.8333333,0,19,33.77992,1,3
4726,0,25000,149000,202500,11,0,0,256.6666667,2,34,33.77992,2,3
4727,0,25000,177000,226000,0.4,0,0,305.1331253,1,33,33.77992,1,4
4728,0,25000,136375,236250,29,0,0,354.1,1,19,33.77992,2,4
4729,0,25000,23900,55700,2.5,0,0,116.6333333,2,7,33.77992,1,2
4730,0,25000,19600,71000,8.922268,2,2,93.33333333,2,26,33.77992,1,3
4731,0,25000,145000,185000,2,0,0,176.5,1,17,33.77992,2,6
4732,0,25000,57459,96000,16,0,1,133.7666667,0,30,33.77992,1,3
4733,0,25000,188545,241279,9,0,0,102.5,2,26,33.77992,1,3
4734,0,25000,84000,120000,1.5,0,0,188.7682131,2,25,33.77992,1,3
4735,0,25000,94000,141750,22,0,0,209,0,13,33.77992,1,1
4736,0,25000,77590,108290,10,0,1,396.7333333,0,45,33.77992,1,2
4737,0,25000,126462,207200,10,0,0,239.8,3,27,33.77992,1,4
4738,0,25000,89000,122000,0,1,0,193.8,3,38,33.77992,1,4
4739,0,25000,199000,236200,8,0,0,133.3666667,1,42,33.77992,2,3
4740,0,25000,140000,183600,12.6,0,1,148.1333333,0,37,33.77992,1,4
4741,0,25000,22800,49523,36,0,0,281.0666667,1,24,33.77992,1,3
4742,0,25000,73760.82,113000,9,1,0,168.4,0,27,33.77992,1,1
4743,0,25000,65000,99000,12,0,0,283.0666667,1,33,33.77992,1,4
4744,0,25000,42632,71000,24,0.25457,1,284.9333333,1,30,33.77992,1,3
4745,1,25000,70150,101776,4,2,0,104.5333333,0,7,33.77992,1,2
4746,0,25000,71700,122500,0,0,0,303.4,1,24,33.77992,1,2
4747,0,25000,69300,111800,5,0,0,95.36666667,2,32,33.77992,1,3
4748,0,25000,127491,178453,1,0.25457,0,120.4,1.186055,39,33.77992,1,1
4749,0,25000,65700,93400,10,0,0,149.1666667,0,21,33.77992,1,2
4750,1,25000,98500,130000,5,0,1,201.8333333,4,43,33.77992,1,3
4751,1,25000,46451,89600,10,1,2,95.36666667,2,15,33.77992,1,2
4752,1,25000,71081,112500,3,2,0,87.2,1,27,33.77992,1,1
4753,1,25000,73760.82,101776,22,0,2,203.2,0,23,33.77992,1,3
4754,1,25000,26743,57000,2,0,0,90.6,3,19,33.77992,1,3
4755,1,25000,110048,101776,1,0,1,126.4,2,24,33.77992,1,3
4756,1,25000,110676,101776,8,2,0,119.3666667,0,6,33.77992,1,5
4757,1,25000,184000,232760,4,0,4,230.1,2,44,33.77992,1,3
4758,1,25000,160000,220000,7,0,6,228.0666667,2,35,33.77992,1,3
4759,1,25000,82000,128325,8.922268,0,1,10.13333333,1.186055,41,33.77992,1,1
4760,1,25000,95000,127000,15,1,2,296.2,2,27,33.77992,2,4
4761,1,25000,105750,141000,15,1,2,305.3666667,2,14,33.77992,2,2
4762,1,25000,73760.82,72970,1.8,4,0,198.8,0,18,33.77992,1,4
4763,1,25000,117500,165000,17.5,0,3,239.4,1,27,33.77992,1,4
4764,1,25000,123184,2e+05,12,0,1,160.3,1,32,33.77992,1,3
4765,1,25000,90000,128000,10,1,1,73.03333333,5,40,33.77992,1,3
4766,1,25000,73760.82,48700,11,0,3,41.56666667,3,6,33.77992,1,4
4767,1,25000,101250,135000,3,0,0,301.3,4,46,33.77992,1,6
4768,1,25000,175225,211000,13,1,2,148.1333333,4,53,33.77992,1,4
4769,1,25000,86000,101776,14,1,0,144.0333333,2,40,33.77992,1,3
4770,1,25000,59000,34000,10,4,2,125.8333333,7,23,33.77992,1,5
4771,1,25000,106282,167500,14,2,4,198.8666667,2,28,33.77992,2,4
4772,1,25000,68000,101776,8,0.25457,1,134.7666667,3,33,33.77992,1,3
4773,1,25000,191600,231000,8.922268,0.25457,3,106.8,1,27,33.77992,1,3
4774,1,25000,59841,108620,20,0,0,101.4666667,0,4,33.77992,1,6
4775,1,25000,132000,165000,10,0,0,196.8333333,1,29,33.77992,1,4
4776,1,25000,122000,151200,1,1,6,262.3333333,3,30,33.77992,1,2
4777,1,25000,104000,188500,0.7,0,11,194.8,1,14,33.77992,1,3
4778,1,25000,86000,120000,6,2,1,105.5333333,8,16,33.77992,1,1
4779,1,25000,11300,154340,19,1,5,119.6666667,1,21,33.77992,1,3
4780,1,25000,39000,72500,3,0,1,114.6666667,3,22,33.77992,1,3
4781,1,25000,112000,157000,5.5,0,0,63.9,3,9,33.77992,1,2
4782,1,25000,103700,172762,4,0,0,179.7663,0,0,33.77992,1,3
4783,1,25000,75110,114208,3,2,0,83.05264747,1,27,45.74394906,1,1
4784,0,25000,73760.82,45764,8.922268,0.25457,0,107.1447608,1.186055,12,27.77990534,1,3
4785,0,25000,135501,184613,0,0.25457,0,119.5305254,1.186055,39,30.65881623,1,1
4786,0,25000,73760.82,35000,10,1,0,88.93333333,1.186055,14,33.77992,1,3
4787,0,25000,83624,116976,9,0,0,129.5495932,0,19,29.42773368,1,4
4788,0,25000,72077,104294,1,0.25457,0,232.0511235,4,24,40.64547977,1,1
4789,0,25000,36108,84365,23,0,0,248.8515009,0,7,26.02704025,2,3
4790,0,25100,85337,104607,6,0.25457,0,179.7663,1.186055,21.2961,27.95047513,2,3
4791,0,25100,28778,50872,28,0,0,304.1951532,1.186055,12,31.59946433,1,3
4792,0,25100,147622,187441,3,0,0,170.4807208,0,16,41.52143161,2,6
4793,0,25100,77088,111568,7,0,0,288.0080252,2,29,32.55083764,1,1
4794,0,25100,21490,71571,8.922268,1,1,101.9251329,1,25,30.44411926,1,3
4795,0,25100,28244,48375,28,0,0,303.0950845,1.186055,13,31.68881825,1,3
4796,0,25100,46614,69750,17,0,0,193.2525794,1,22,33.71535165,1,2
4797,0,25100,73760.82,59783,8.922268,0,0,307.7497359,0,19,39.27702198,1,3
4798,0,25100,65633,100776,15,0,1,141.9381303,0,29,40.62020969,1,3
4799,0,25100,41314,71357,19,0,0,183.6314283,1,22,33.66553412,1,2
4800,0,25100,58042,98964,16,0,1,125.7958639,0,29,38.3722235,1,3
4801,0,25100,26889,47061,28,0,0,318.9013325,1.186055,13,31.32456596,1,3
4802,0,25100,118559,150172,4,0.25457,0,279.1980214,1,37,42.98797946,1,2
4803,0,25100,26211,42517,28,0,0,313.3362279,1.186055,12,31.29506957,1,3
4804,0,25100,96627,128022,1,0,0,197.6334714,3,37,35.98054235,1,4
4805,0,25100,66938,92544,8,1,1,135.6650702,4,26,34.56587631,1,4
4806,0,25100,23269,75668,8.922268,2,1,73.31788498,2,25,28.16593014,1,3
4807,0,25100,143881,243809,27,0,0,353.9908365,1,18,39.87670703,2,4
4808,0,25100,73398,115065,5,0,0,88.60633747,2,31,42.05024445,1,3
4809,0,25100,44639,75412,22,0.25457,1,284.9136704,0,29,39.51801708,1,3
4810,0,25100,24205,54464,25,0,0,116.4407697,0,11,22.45936936,1,3
4811,0,25100,137489,168216,7,1,0,211.2089809,1,20,34.76794885,1,3
4812,0,25100,108235,201918,24,0,0,199.4864637,0,19,23.65233981,1,3
4813,0,25200,94712,127247,8,0,0,166.82201,0,30,39.02592642,1,2
4814,0,25200,55283,103324,0,0,0,181.4513682,0,26,32.92386047,1,4
4815,0,25200,63258,100392,0,0,0,194.7013158,0,25,35.27446098,1,4
4816,0,25200,22773,72541,8.922268,1,2,92.583557,1,26,30.42091482,1,3
4817,0,25200,51789,75569,25,0.25457,1,281.9286846,1,30,40.87461909,1,3
4818,0,25200,26255,50963,24,0,0,302.4312241,1.186055,12,31.25832865,1,3
4819,0,25200,137054,207511,4,0,0,188.5746595,0,27,39.96388766,2,4
4820,0,25200,73760.82,68083,26,0,0,128.4230865,0,8,21.05500114,1,3
4821,0,25200,75037,102227,9,0,0,148.7297782,0,21,37.23969674,1,2
4822,0,25200,73168,93608,9,0,0,151.1214795,0,21,35.59032677,1,2
4823,0,25200,55823,90658,0,0,0,85.31414308,0,22,35.57129493,1,2
4824,0,25200,69510,90781,6,0,1,143.8313539,4,25,35.3269126,1,4
4825,0,25200,74038,114722,9,0,1,304.0041559,1,28,31.36072725,1,1
4826,0,25300,60084,88898,7,0,0,227.0869244,0,19,36.44443099,1,3
4827,0,25300,137813,214014,5,0,0,187.1925099,0,27,38.65684666,2,4
4828,0,25300,139427,245988,28,0,0,366.1101514,1,18,36.27844415,2,4
4829,0,25300,115226,153900,6,0.25457,0,303.0140835,2,36,41.71511069,1,2
4830,0,25300,118744,153552,5,0.25457,0,307.876199,1,35,43.46926337,1,2
4831,0,25300,73760.82,33975,23,0,0,79.16325954,2,14,27.17922554,2,3
4832,0,25300,22361,50688,24,0,0,125.407464,0,11,25.18149884,1,3
4833,0,25300,122933,157009,3,0,0,280.5738445,0,24,38.74080142,1,1
4834,0,25300,51261,87025,4,0,0,249.8361848,2,25,31.65878641,1,1
4835,0,25300,56393,86612,6,0,0,258.1473687,1,25,33.19387553,1,1
4836,0,25300,46780,62536,18,0,0,189.1366883,0,22,30.74672437,1,2
4837,0,25300,62540,101165,0,0,0,195.4513312,0,25,35.2008645,1,4
4838,1,25400,136322,101776,2,0,5,303.7379347,1,27,16.6446745,1,4
4839,0,25400,76194,98188,0,0.25457,0,245.2678533,5,23,42.13810643,1,1
4840,1,25400,107343,192642,1,0,10,192.6716931,1,14,35.75976024,1,3
4841,0,25400,61907,87133,0,0,1,81.49211941,0,22,34.36469831,1,2
4842,0,25400,149364,210724,10,0,0,266.5067241,1,34,41.61798303,2,3
4843,0,25400,82553,107422,9,1,0,305.7597054,2,29,32.72167844,1,1
4844,0,25400,44800,78000,21,0,0,211.0333333,1,27,33.77992,1,3
4845,0,25400,158111,209649,10,0,0,254.3361895,1,34,43.13677016,2,3
4846,1,25400,83943,129189,8.922268,1,1,5.243341044,1.186055,41,42.93355731,1,1
4847,0,25400,62906,96327,17,0,0,110.6201271,1,16,33.76074836,1,3
4848,0,25400,138132,243327,27,0,0,349.9409295,0,19,37.82005452,2,4
4849,0,25400,69035,108365,13,0,0,281.2219109,1,33,39.54334149,1,4
4850,0,25400,61771,105880,17,0,1,130.1504229,0,29,37.19524901,1,3
4851,0,25400,73760.82,45369,8.922268,0.25457,0,87.26384702,1.186055,12,27.5294977,1,3
4852,0,25500,135728,178942,0,0.25457,0,133.9564941,1.186055,38,32.42562995,1,1
4853,0,25500,73760.82,31777,23,0,0,82.29350724,3,15,28.07899411,2,3
4854,0,25500,143881,178914,7,0,0,323.0225718,0,35,37.57582197,1,4
4855,1,25500,63967,87239,6,0,0,179.7663,0,0,33.05107375,1,3
4856,0,25500,79689,117577,9,0,0,114.9684987,0,19,26.48488637,1,4
4857,0,25500,44562,79481,10,0,0,126.2778082,1,19,40.25073803,1,3
4858,1,25500,25828,44166,8.922268,0,1,187.8625184,1.186055,17,39.42789016,1,3
4859,0,25500,50847,79738,20,0,0,204.6779007,0,26,35.86008763,1,3
4860,0,25500,79593,113063,9,0,0,135.7406135,0,19,28.04079318,1,4
4861,0,25500,113204,184561,17,1,0,308.9581984,1,31,34.357866,1,5
4862,0,25500,26603,64347,1,0,0,117.432365,1,6,39.25791203,1,2
4863,0,25500,84267,117833,12,0,1,123.7568565,0,18,27.47115778,1,4
4864,0,25500,235839,267506,5,0,0,240.2170139,3,51,39.04842776,2,6
4865,0,25500,73760.82,121708,8,1,0,151.9693411,0,27,33.15994063,1,1
4866,0,25500,73760.82,44707,8.922268,0.25457,0,95.59549608,1.186055,12,27.50357097,1,3
4867,0,25500,32458,52329,15,0,0,105.7836806,2,24,29.86627823,1,3
4868,0,25500,73760.82,43031,8.922268,0.25457,0,89.16926731,1.186055,13,28.86528212,1,3
4869,0,25500,73083,126995,1,0,0,289.2008986,1,24,37.31620765,1,2
4870,0,25600,73760.82,51974,8.922268,0.25457,0,100.6768656,1.186055,13,28.11606742,1,3
4871,0,25600,47936,80600,23,0.25457,1,290.4782768,0,30,37.73494052,1,3
4872,0,25600,241570,264772,4,1,0,260.7419889,2,50,37.37997465,2,6
4873,0,25600,196689,247025,8,0,0,105.425354,1,25,42.6702753,1,3
4874,0,25600,58606,89508,8,1,0,140.7127577,2,30,41.66996371,1,3
4875,0,25600,78441,128814,2,0,0,310.5000998,1,24,38.73864962,1,2
4876,0,25600,240092,263958,5,1,0,245.6794706,2,51,38.97353933,2,6
4877,0,25600,111000,153000,7,0,0,112.6333333,3,27,33.77992,1,4
4878,1,25600,46000,80000,8.922268,0,0,135.9,2,19,33.77992,1,3
4879,0,25600,76383,103544,0,0.25457,0,222.2421983,5,24,42.93996933,1,1
4880,1,25600,105480,126389,25,0,2,307.4029037,2,35,36.76382416,1,1
4881,0,25600,73760.82,147598,8.922268,0.25457,0,179.7663,1.186055,21.2961,14.46198733,1,3
4882,1,25600,50910,87358,19,2,0,104.4064722,0,27,42.67745065,1,3
4883,0,25600,144616,211230,7,0,0,199.0913081,0,27,39.00292833,2,4
4884,1,25600,65030,92453,5,0,0,179.7663,0,0,35.02885642,1,3
4885,0,25600,77123,103014,1,0.25457,0,231.7942011,3,24,43.67128143,1,1
4886,0,25600,140649,212089,4,0,0,187.8714209,0,29,40.03321863,2,4
4887,0,25600,76102,119391,5,0,0,87.62538217,1,32,40.92995432,1,3
4888,0,25600,139746,210298,6,0,0,185.1125764,1,28,38.36889038,2,4
4889,0,25700,94295,143788,23,0,0,220.7295189,0,13,42.35812804,1,1
4890,0,25700,31333,56733,13,0,0,97.08615055,2,25,30.61978675,1,3
4891,0,25700,32039,54499,15,0,0,114.8074121,2,24,31.14295705,1,3
4892,0,25700,189995,250814,9,0,0,100.8009427,1,25,41.00583277,1,3
4893,0,25700,26059,51800,24,0,0,118.0311312,0,10,23.08547854,1,3
4894,0,25700,50800,85000,23,1,2,184.2666667,1,20,33.77992,1,3
4895,0,25700,197425,242602,8,0,0,102.9603455,2,26,41.27712717,1,3
4896,0,25700,43881,69954,10,0,0,126.4730656,0,20,40.76906182,1,3
4897,0,25700,83733,116386,8,0,1,397.8706892,0,44,41.86989334,1,2
4898,1,25700,32613,63065,0,0,0,218.4852751,0,22,41.21010704,1,3
4899,0,25700,23047,76575,8.922268,2,1,104.5662029,2,26,29.29663349,1,3
4900,0,25700,85417,98179,7,0.25457,0,179.7663,1.186055,21.2961,30.82947717,2,3
4901,0,25700,103598,144594,19,0,0,217.944828,0,13,41.13564938,1,1
4902,0,25700,63054,104624,15,0,1,132.1071172,0,29,40.20529288,1,3
4903,0,25800,140785,208421,3,0,0,176.2714893,0,28,39.74500284,2,4
4904,0,25800,73760.82,63456,25,0,0,148.8162847,0,8,22.06576364,1,3
4905,0,25800,73760.82,68913,26,0,0,123.644488,0,9,22.92513606,1,3
4906,0,25800,70804,106892,12,0,0,291.0720275,1,33,40.77228326,1,4
4907,0,25800,82058,116330,11,0,1,128.4471699,0,18,27.98945739,1,4
4908,0,25800,112388,180313,16,0,0,295.5460058,0,31,33.24109601,1,5
4909,0,25800,137140,167096,7,0,1,209.085283,1,19,36.18947433,1,3
4910,0,25800,73760.82,51824,8.922268,0.25457,0,89.59981508,1.186055,12,28.54647846,1,3
4911,0,25900,201877,239546,6,0,0,134.8532427,0,42,40.39811433,2,3
4912,1,25900,42105,73249,2,0,0,109.2111561,3,22,31.80908592,1,3
4913,0,25900,118965,154728,8,0,0,101.1976068,3,26,32.59840187,1,4
4914,0,25900,73760.82,33888,24,0,0,73.85849672,2,14,28.24306257,2,3
4915,1,25900,73760.82,101776,20,0,2,190.9965648,0,22,31.16238948,1,3
4916,0,25900,108319,135884,8,1,0,188.3758018,5,18,40.50485505,1,1
4917,1,25900,58000,95000,3,0,1,34.66666667,6,28,33.77992,1,6
4918,0,25900,145700,211151,6,0,0,182.1713721,1,27,38.48048457,2,4
4919,0,25900,80663,122372,10,0,1,133.6694939,0,18,26.57393079,1,4
4920,0,25900,152071,185893,0,0,0,185.543512,0,16,40.6422789,2,6
4921,0,25900,59575,85837,22,0,1,189.7553505,0,19,24.87461511,1,3
4922,0,25900,56784,91401,2,0,1,90.16369704,0,23,34.09893173,1,2
4923,0,25900,58693,86469,1,0,1,94.12956341,0,23,32.12756274,1,2
4924,1,25900,21852,57518,2,0,0,80.16847942,2,11,31.98368604,2,3
4925,0,25900,61064,94714,2,0,0,98.80937484,0,23,34.56594425,1,2
4926,1,26000,43314,71303,8,0,7,246.3186749,3,23,43.21523351,1,3
4927,0,26000,150773,179077,1,0,0,186.914467,0,35,38.70777971,1,3
4928,0,26000,238005,260479,5,1,0,242.2901595,2,51,35.45765879,2,6
4929,0,26000,100548,207647,22,0,0,218.5959913,0,18,26.55949496,1,3
4930,0,26000,107291,137426,9,2,0,191.57344,4,18,40.76740141,1,1
4931,0,26000,45963,74279,20,0.25457,0,295.6669448,1,29,37.91727288,1,3
4932,0,26000,222681,286283,6,0.25457,4,485.9453583,1.186055,55,33.23935548,2,4
4933,0,26000,139904,172310,6,1,0,204.1144147,0,19,34.83482969,1,3
4934,0,26000,75034,100852,10,0,0,152.3539807,0,20,36.3563094,1,2
4935,1,26000,79714,101776,1,0,4,125.7666667,0,23,33.77992,1,4
4936,1,26000,154000,190000,0,0,4,171.4333333,3,58,33.77992,1,3
4937,0,26000,58794,91413,5,0,0,230.6802307,0,19,37.99692333,1,3
4938,0,26000,119553,158687,5,0,0,290.7585045,0,24,36.9775189,1,1
4939,0,26000,81764,118388,9,0,0,130.1924181,0,18,28.15413466,1,4
4940,0,26000,20119,54563,24,0,0,126.9879594,0,11,25.62363851,1,3
4941,0,26000,47067,63292,17,0,0,174.6210154,2,21,33.67314644,1,2
4942,0,26100,73760.82,36277,9,0,0,79.33145984,1.186055,13,20.51714628,1,3
4943,0,26100,75164,108483,7,0,0,300.8359581,2,28,30.07140205,1,1
4944,0,26100,113266,182082,18,0,0,304.8524691,1,31,33.19394936,1,5
4945,0,26100,150464,203202,10,0,0,248.4819452,1,33,43.11219067,2,3
4946,0,26100,73760.82,35271,9,0,0,96.52831616,1.186055,14,23.31865001,1,3
4947,0,26100,80176,113247,9,0,1,294.7520334,1,29,33.19212531,1,1
4948,0,26100,73760.82,151429,8.922268,0.25457,0,179.7663,1.186055,21.2961,15.56700107,1,3
4949,0,26100,73760.82,120470,7,0,0,161.2876716,0,27,34.13000366,1,1
4950,0,26100,103949,208432,23,0,0,202.592647,0,18,23.29023448,1,3
4951,0,26100,50605,77841,21,0.25457,0,286.4482042,1,31,41.17380505,1,3
4952,1,26100,73525,101776,3,1,0,106.6522984,0,6,22.50817251,1,2
4953,0,26100,20566,50534,24,0,0,140.5532102,1,10,24.09826676,1,3
4954,0,26200,105096,136580,9,2,0,181.3585917,4,17,39.18736161,1,1
4955,0,26200,75096,120859,4,0,0,107.1771177,2,31,38.55297875,1,3
4956,0,26200,77952,113285,5,0,0,90.01609154,1,31,39.39066028,1,3
4957,0,26200,141109,245422,28,0,0,343.7871223,1,18,38.11355594,2,4
4958,0,26200,72648,123582,0,1,0,331.3528857,0,23,37.54583738,1,2
4959,0,26200,49323,77160,23,0.25457,1,286.1816551,0,29,39.67630465,1,3
4960,0,26200,149599,181869,1,0,0,204.0289898,0,35,39.80087956,1,3
